date,query,count
2026-05-23,total,398928
2026-05-23,claude,22767
2026-05-23,codex,18686
2026-05-23,copilot,3839
2026-05-23,cursor,2681
2026-05-23,devin,807
2026-05-23,jules,358
2026-05-23,amazonq,0
2026-05-23,opencode,52
