date,query,count
2026-09-16,total,754708
2026-09-16,claude,40684
2026-09-16,codex,29346
2026-09-16,copilot,2271
2026-09-16,cursor,15580
2026-09-16,devin,959
2026-09-16,jules,278
2026-09-16,amazonq,2
2026-09-16,opencode,78
