date,query,count
2025-07-21,total,322625
2025-07-21,claude,106
2025-07-21,codex,8413
2025-07-21,copilot,1574
2025-07-21,cursor,1258
2025-07-21,devin,163
2025-07-21,jules,162
2025-07-21,amazonq,2
2025-07-21,opencode,0
