date,query,count
2026-01-03,total,185644
2026-01-03,claude,6485
2026-01-03,codex,7390
2026-01-03,copilot,6046
2026-01-03,cursor,591
2026-01-03,devin,95
2026-01-03,jules,3380
2026-01-03,amazonq,0
2026-01-03,opencode,22
