date,query,count
2025-07-27,total,133167
2025-07-27,claude,88
2025-07-27,codex,8489
2025-07-27,copilot,1391
2025-07-27,cursor,1819
2025-07-27,devin,64
2025-07-27,jules,11
2025-07-27,amazonq,1
2025-07-27,opencode,1
