date,query,count
2025-12-03,total,339281
2025-12-03,claude,6759
2025-12-03,codex,10232
2025-12-03,copilot,7638
2025-12-03,cursor,895
2025-12-03,devin,211
2025-12-03,jules,2440
2025-12-03,amazonq,43
2025-12-03,opencode,1
