date,query,count
2026-06-21,total,429918
2026-06-21,claude,32051
2026-06-21,codex,18458
2026-06-21,copilot,1721
2026-06-21,cursor,3449
2026-06-21,devin,1358
2026-06-21,jules,290
2026-06-21,amazonq,0
2026-06-21,opencode,80
