date,query,count
2026-05-22,total,515621
2026-05-22,claude,25384
2026-05-22,codex,21879
2026-05-22,copilot,4978
2026-05-22,cursor,2872
2026-05-22,devin,1125
2026-05-22,jules,317
2026-05-22,amazonq,0
2026-05-22,opencode,64
