date,query,count
2025-10-12,total,173074
2025-10-12,claude,89
2025-10-12,codex,14368
2025-10-12,copilot,3809
2025-10-12,cursor,2327
2025-10-12,devin,112
2025-10-12,jules,1526
2025-10-12,amazonq,22
2025-10-12,opencode,1
