date,query,count
2025-03-26,total,207630
2025-03-26,claude,2
2025-03-26,codex,0
2025-03-26,copilot,1
2025-03-26,cursor,2
2025-03-26,devin,48
2025-03-26,jules,0
2025-03-26,amazonq,0
2025-03-26,opencode,0
