date,query,count
2026-04-14,total,482171
2026-04-14,claude,16063
2026-04-14,codex,17615
2026-04-14,copilot,10401
2026-04-14,cursor,1587
2026-04-14,devin,896
2026-04-14,jules,245
2026-04-14,amazonq,0
2026-04-14,opencode,54
