date,query,count
2025-08-17,total,147347
2025-08-17,claude,84
2025-08-17,codex,13243
2025-08-17,copilot,1749
2025-08-17,cursor,1868
2025-08-17,devin,90
2025-08-17,jules,508
2025-08-17,amazonq,5
2025-08-17,opencode,0
