date,query,count
2026-05-09,total,427024
2026-05-09,claude,26397
2026-05-09,codex,19701
2026-05-09,copilot,5694
2026-05-09,cursor,2160
2026-05-09,devin,1342
2026-05-09,jules,265
2026-05-09,amazonq,2
2026-05-09,opencode,58
