date,query,count
2026-03-01,total,384953
2026-03-01,claude,13996
2026-03-01,codex,17748
2026-03-01,copilot,11869
2026-03-01,cursor,740
2026-03-01,devin,284
2026-03-01,jules,233
2026-03-01,amazonq,0
2026-03-01,opencode,46
