date,query,count
2026-04-11,total,330162
2026-04-11,claude,13797
2026-04-11,codex,15610
2026-04-11,copilot,10590
2026-04-11,cursor,1237
2026-04-11,devin,374
2026-04-11,jules,223
2026-04-11,amazonq,0
2026-04-11,opencode,52
