date,query,count
2025-08-09,total,141718
2025-08-09,claude,114
2025-08-09,codex,11702
2025-08-09,copilot,2018
2025-08-09,cursor,2557
2025-08-09,devin,143
2025-08-09,jules,426
2025-08-09,amazonq,0
2025-08-09,opencode,0
