date,query,count
2026-07-02,total,594844
2026-07-02,claude,43653
2026-07-02,codex,22721
2026-07-02,copilot,3147
2026-07-02,cursor,5404
2026-07-02,devin,1113
2026-07-02,jules,653
2026-07-02,amazonq,0
2026-07-02,opencode,53
