date,query,count
2025-10-10,total,267224
2025-10-10,claude,110
2025-10-10,codex,14620
2025-10-10,copilot,4240
2025-10-10,cursor,3090
2025-10-10,devin,138
2025-10-10,jules,584
2025-10-10,amazonq,3
2025-10-10,opencode,0
