date,query,count
2025-11-23,total,198405
2025-11-23,claude,10824
2025-11-23,codex,10443
2025-11-23,copilot,6011
2025-11-23,cursor,724
2025-11-23,devin,145
2025-11-23,jules,1865
2025-11-23,amazonq,10
2025-11-23,opencode,1
