date,query,count
2025-09-23,total,4531745
2025-09-23,claude,19687
2025-09-23,copilot,4813
2025-09-23,devin,285
2025-09-23,aider,282
2025-09-23,codex,0
2025-09-23,opencode,29
2025-09-23,cursor_editor,181
2025-09-23,cursor_bg,0
2025-09-23,jules,1954
2025-09-23,amazonq,0
