date,query,count
2025-12-27,total,5126046
2025-12-27,claude,58868
2025-12-27,copilot,12037
2025-12-27,devin,291
2025-12-27,aider,98
2025-12-27,codex,0
2025-12-27,opencode,35
2025-12-27,cursor_editor,115
2025-12-27,cursor_bg,0
2025-12-27,jules,2891
2025-12-27,amazonq,2
