date,query,count
2025-08-02,total,3373804
2025-08-02,claude,18105
2025-08-02,copilot,2260
2025-08-02,devin,241
2025-08-02,aider,282
2025-08-02,codex,0
2025-08-02,opencode,70
2025-08-02,cursor_editor,370
2025-08-02,cursor_bg,0
2025-08-02,jules,1299
2025-08-02,amazonq,0
