date,query,count
2026-02-04,total,5039115
2026-02-04,claude,143726
2026-02-04,copilot,20387
2026-02-04,devin,372
2026-02-04,aider,108
2026-02-04,codex,0
2026-02-04,opencode,46
2026-02-04,cursor_editor,13277
2026-02-04,cursor_bg,8
2026-02-04,jules,4707
2026-02-04,amazonq,0
