date,query,count
2025-09-07,total,5324157
2025-09-07,claude,17700
2025-09-07,copilot,3955
2025-09-07,devin,129
2025-09-07,aider,265
2025-09-07,codex,0
2025-09-07,opencode,31
2025-09-07,cursor_editor,273
2025-09-07,cursor_bg,0
2025-09-07,jules,1960
2025-09-07,amazonq,0
