date,query,count
2025-08-30,total,3919664
2025-08-30,claude,17450
2025-08-30,copilot,3930
2025-08-30,devin,253
2025-08-30,aider,441
2025-08-30,codex,0
2025-08-30,opencode,16
2025-08-30,cursor_editor,282
2025-08-30,cursor_bg,0
2025-08-30,jules,2235
2025-08-30,amazonq,1
