date,query,count
2025-09-14,total,3956984
2025-09-14,claude,18471
2025-09-14,copilot,4521
2025-09-14,devin,190
2025-09-14,aider,358
2025-09-14,codex,0
2025-09-14,opencode,4
2025-09-14,cursor_editor,207
2025-09-14,cursor_bg,0
2025-09-14,jules,1798
2025-09-14,amazonq,0
