date,query,count
2025-02-04,total,3292070
2025-02-04,claude,10
2025-02-04,copilot,0
2025-02-04,devin,252
2025-02-04,aider,0
2025-02-04,codex,0
2025-02-04,opencode,0
2025-02-04,cursor_editor,1
2025-02-04,cursor_bg,0
2025-02-04,jules,2
2025-02-04,amazonq,0
