date,query,count
2025-05-01,total,3564826
2025-05-01,claude,485
2025-05-01,copilot,0
2025-05-01,devin,483
2025-05-01,aider,3
2025-05-01,codex,0
2025-05-01,opencode,0
2025-05-01,cursor_editor,0
2025-05-01,cursor_bg,0
2025-05-01,jules,5
2025-05-01,amazonq,0
