date,query,count
2025-12-30,total,4445245
2025-12-30,claude,73195
2025-12-30,copilot,13361
2025-12-30,devin,268
2025-12-30,aider,119
2025-12-30,codex,0
2025-12-30,opencode,92
2025-12-30,cursor_editor,104
2025-12-30,cursor_bg,0
2025-12-30,jules,3157
2025-12-30,amazonq,1
