date,query,count
2025-02-08,total,6818088
2025-02-08,claude,8
2025-02-08,copilot,0
2025-02-08,devin,547
2025-02-08,aider,3
2025-02-08,codex,0
2025-02-08,opencode,0
2025-02-08,cursor_editor,1
2025-02-08,cursor_bg,0
2025-02-08,jules,0
2025-02-08,amazonq,0
