date,query,count
2026-02-18,total,5362616
2026-02-18,claude,185974
2026-02-18,copilot,20210
2026-02-18,devin,291
2026-02-18,aider,116
2026-02-18,codex,0
2026-02-18,opencode,48
2026-02-18,cursor_editor,27531
2026-02-18,cursor_bg,0
2026-02-18,jules,4130
2026-02-18,amazonq,0
