date,query,count
2025-07-28,total,4009145
2025-07-28,claude,19075
2025-07-28,copilot,3035
2025-07-28,devin,443
2025-07-28,aider,319
2025-07-28,codex,0
2025-07-28,opencode,53
2025-07-28,cursor_editor,309
2025-07-28,cursor_bg,0
2025-07-28,jules,1318
2025-07-28,amazonq,4
