date,query,count
2025-06-26,total,4069402
2025-06-26,claude,13058
2025-06-26,copilot,896
2025-06-26,devin,455
2025-06-26,aider,9
2025-06-26,codex,0
2025-06-26,opencode,356
2025-06-26,cursor_editor,82
2025-06-26,cursor_bg,0
2025-06-26,jules,1516
2025-06-26,amazonq,6
