date,query,count
2026-02-20,total,5448915
2026-02-20,claude,188153
2026-02-20,copilot,13797
2026-02-20,devin,382
2026-02-20,aider,157
2026-02-20,codex,3
2026-02-20,opencode,34
2026-02-20,cursor_editor,27292
2026-02-20,cursor_bg,0
2026-02-20,jules,4184
2026-02-20,amazonq,0
