date,query,count
2025-06-17,total,4001563
2025-06-17,claude,9304
2025-06-17,copilot,746
2025-06-17,devin,307
2025-06-17,aider,4
2025-06-17,codex,0
2025-06-17,opencode,423
2025-06-17,cursor_editor,281
2025-06-17,cursor_bg,0
2025-06-17,jules,2176
2025-06-17,amazonq,2
