date,query,count
2025-10-12,total,4032503
2025-10-12,claude,28132
2025-10-12,copilot,7715
2025-10-12,devin,207
2025-10-12,aider,149
2025-10-12,codex,0
2025-10-12,opencode,10
2025-10-12,cursor_editor,333
2025-10-12,cursor_bg,0
2025-10-12,jules,2257
2025-10-12,amazonq,10
