date,query,count
2026-02-16,total,8381494
2026-02-16,claude,184536
2026-02-16,copilot,20572
2026-02-16,devin,384
2026-02-16,aider,153
2026-02-16,codex,0
2026-02-16,opencode,68
2026-02-16,cursor_editor,27882
2026-02-16,cursor_bg,0
2026-02-16,jules,4910
2026-02-16,amazonq,0
