date,query,count
2025-06-04,total,3952191
2025-06-04,claude,3853
2025-06-04,copilot,1169
2025-06-04,devin,288
2025-06-04,aider,2
2025-06-04,codex,0
2025-06-04,opencode,137
2025-06-04,cursor_editor,8
2025-06-04,cursor_bg,0
2025-06-04,jules,2595
2025-06-04,amazonq,10
