date,query,count
2025-05-21,total,4186881
2025-05-21,claude,1197
2025-05-21,copilot,737
2025-05-21,devin,666
2025-05-21,aider,11
2025-05-21,codex,0
2025-05-21,opencode,0
2025-05-21,cursor_editor,0
2025-05-21,cursor_bg,0
2025-05-21,jules,2359
2025-05-21,amazonq,2
