date,query,count
2026-05-31,total,31335729
2026-05-31,claude,431421
2026-05-31,copilot,5446
2026-05-31,devin,608
2026-05-31,aider,121
2026-05-31,codex,1
2026-05-31,opencode,101
2026-05-31,cursor_editor,39231
2026-05-31,cursor_bg,3315
2026-05-31,jules,2346
2026-05-31,amazonq,0
2026-05-31,amp,106
2026-05-31,windsurf,3
2026-05-31,junie,0
