date,query,count
2025-05-10,total,3231911
2025-05-10,claude,661
2025-05-10,copilot,0
2025-05-10,devin,354
2025-05-10,aider,30
2025-05-10,codex,0
2025-05-10,opencode,0
2025-05-10,cursor_editor,0
2025-05-10,cursor_bg,0
2025-05-10,jules,6
2025-05-10,amazonq,2
