date,query,count
2026-08-31,total,72317990
2026-08-31,claude,622068
2026-08-31,copilot,2850
2026-08-31,devin,712
2026-08-31,aider,188
2026-08-31,codex,4
2026-08-31,opencode,578
2026-08-31,cursor_editor,46404
2026-08-31,cursor_bg,15657
2026-08-31,jules,0
2026-08-31,amazonq,6
2026-08-31,amp,550
2026-08-31,windsurf,2
2026-08-31,junie,72296028
