date,query,count
2025-04-08,total,4099983
2025-04-08,claude,768
2025-04-08,copilot,0
2025-04-08,devin,544
2025-04-08,aider,0
2025-04-08,codex,0
2025-04-08,opencode,0
2025-04-08,cursor_editor,0
2025-04-08,cursor_bg,0
2025-04-08,jules,1
2025-04-08,amazonq,0
