date,query,count
2026-06-24,total,8628066
2026-06-24,claude,551392
2026-06-24,copilot,3332
2026-06-24,devin,636
2026-06-24,aider,124
2026-06-24,codex,1
2026-06-24,opencode,197
2026-06-24,cursor_editor,44353
2026-06-24,cursor_bg,4436
2026-06-24,jules,1975
2026-06-24,amazonq,0
2026-06-24,amp,150
2026-06-24,windsurf,10
2026-06-24,junie,0
