date,query,count
2026-02-14,total,6496757
2026-02-14,claude,158935
2026-02-14,copilot,18938
2026-02-14,devin,331
2026-02-14,aider,170
2026-02-14,codex,1
2026-02-14,opencode,61
2026-02-14,cursor_editor,21489
2026-02-14,cursor_bg,0
2026-02-14,jules,4597
2026-02-14,amazonq,0
