date,query,count
2025-10-05,total,4093279
2025-10-05,claude,25856
2025-10-05,copilot,7603
2025-10-05,devin,90
2025-10-05,aider,315
2025-10-05,codex,0
2025-10-05,opencode,12
2025-10-05,cursor_editor,284
2025-10-05,cursor_bg,0
2025-10-05,jules,1625
2025-10-05,amazonq,0
