date,query,count
2025-10-16,total,4675144
2025-10-16,claude,29859
2025-10-16,copilot,8573
2025-10-16,devin,349
2025-10-16,aider,217
2025-10-16,codex,0
2025-10-16,opencode,2
2025-10-16,cursor_editor,383
2025-10-16,cursor_bg,0
2025-10-16,jules,1750
2025-10-16,amazonq,0
