date,query,count
2026-03-11,total,7571225
2026-03-11,claude,252656
2026-03-11,copilot,18406
2026-03-11,devin,617
2026-03-11,aider,188
2026-03-11,codex,9
2026-03-11,opencode,44
2026-03-11,cursor_editor,426
2026-03-11,cursor_bg,1130
2026-03-11,jules,3544
2026-03-11,amazonq,0
2026-03-11,amp,301
2026-03-11,windsurf,3
2026-03-11,junie,0
