date,query,count
2025-11-20,total,5257628
2025-11-20,claude,40166
2025-11-20,copilot,12514
2025-11-20,devin,335
2025-11-20,aider,1214
2025-11-20,codex,0
2025-11-20,opencode,5
2025-11-20,cursor_editor,137
2025-11-20,cursor_bg,0
2025-11-20,jules,1981
2025-11-20,amazonq,2
