date,query,count
2026-08-05,total,53189750
2026-08-05,claude,587957
2026-08-05,copilot,2829
2026-08-05,devin,674
2026-08-05,aider,139
2026-08-05,codex,1
2026-08-05,opencode,437
2026-08-05,cursor_editor,51636
2026-08-05,cursor_bg,9856
2026-08-05,jules,1701
2026-08-05,amazonq,1
2026-08-05,amp,343
2026-08-05,windsurf,1
2026-08-05,junie,53152712
