date,query,count
2025-02-22,total,45089131
2025-02-22,claude,15
2025-02-22,copilot,0
2025-02-22,devin,555
2025-02-22,aider,2
2025-02-22,codex,0
2025-02-22,opencode,0
2025-02-22,cursor_editor,3
2025-02-22,cursor_bg,0
2025-02-22,jules,0
2025-02-22,amazonq,0
2025-02-22,amp,0
2025-02-22,windsurf,0
2025-02-22,junie,0
