date,query,count
2025-02-10,total,7455695
2025-02-10,claude,14
2025-02-10,copilot,0
2025-02-10,devin,165
2025-02-10,aider,3
2025-02-10,codex,0
2025-02-10,opencode,0
2025-02-10,cursor_editor,4
2025-02-10,cursor_bg,0
2025-02-10,jules,4
2025-02-10,amazonq,0
2025-02-10,amp,0
2025-02-10,windsurf,0
2025-02-10,junie,0
