date,query,count
2026-06-01,total,23399188
2026-06-01,claude,505313
2026-06-01,copilot,6457
2026-06-01,devin,646
2026-06-01,aider,175
2026-06-01,codex,1
2026-06-01,opencode,129
2026-06-01,cursor_editor,44084
2026-06-01,cursor_bg,4102
2026-06-01,jules,2532
2026-06-01,amazonq,3
2026-06-01,amp,106
2026-06-01,windsurf,5
2026-06-01,junie,0
