date,query,count
2026-07-15,total,13756593
2026-07-15,claude,535452
2026-07-15,copilot,3433
2026-07-15,devin,475
2026-07-15,aider,123
2026-07-15,codex,0
2026-07-15,opencode,260
2026-07-15,cursor_editor,46695
2026-07-15,cursor_bg,6943
2026-07-15,jules,2024
2026-07-15,amazonq,0
2026-07-15,amp,6
2026-07-15,windsurf,1
2026-07-15,junie,0
