date,query,count
2026-05-06,total,7150727
2026-05-06,claude,385487
2026-05-06,copilot,11473
2026-05-06,devin,887
2026-05-06,aider,217
2026-05-06,codex,1
2026-05-06,opencode,148
2026-05-06,cursor_editor,39269
2026-05-06,cursor_bg,1966
2026-05-06,jules,1980
2026-05-06,amazonq,1
2026-05-06,amp,159
2026-05-06,windsurf,4
2026-05-06,junie,0
