date,query,count
2026-07-01,total,8983675
2026-07-01,claude,531777
2026-07-01,copilot,3882
2026-07-01,devin,479
2026-07-01,aider,85
2026-07-01,codex,2
2026-07-01,opencode,236
2026-07-01,cursor_editor,43796
2026-07-01,cursor_bg,6430
2026-07-01,jules,1854
2026-07-01,amazonq,0
2026-07-01,amp,68
2026-07-01,windsurf,6
2026-07-01,junie,0
