date,query,count
2026-03-09,total,8794384
2026-03-09,claude,261802
2026-03-09,copilot,18080
2026-03-09,devin,495
2026-03-09,aider,136
2026-03-09,codex,2
2026-03-09,opencode,87
2026-03-09,cursor_editor,419
2026-03-09,cursor_bg,1368
2026-03-09,jules,3597
2026-03-09,amazonq,3
2026-03-09,amp,277
2026-03-09,windsurf,1
2026-03-09,junie,0
