date,query,count
2025-11-23,total,4414608
2025-11-23,claude,34445
2025-11-23,copilot,12931
2025-11-23,devin,275
2025-11-23,aider,765
2025-11-23,codex,0
2025-11-23,opencode,30
2025-11-23,cursor_editor,281
2025-11-23,cursor_bg,0
2025-11-23,jules,2382
2025-11-23,amazonq,6
