date,query,count
2025-10-11,total,4135290
2025-10-11,claude,25894
2025-10-11,copilot,7992
2025-10-11,devin,241
2025-10-11,aider,334
2025-10-11,codex,0
2025-10-11,opencode,17
2025-10-11,cursor_editor,365
2025-10-11,cursor_bg,0
2025-10-11,jules,1707
2025-10-11,amazonq,0
