date,query,count
2025-12-11,total,4635202
2025-12-11,claude,47412
2025-12-11,copilot,14712
2025-12-11,devin,347
2025-12-11,aider,134
2025-12-11,codex,0
2025-12-11,opencode,20
2025-12-11,cursor_editor,244
2025-12-11,cursor_bg,0
2025-12-11,jules,2828
2025-12-11,amazonq,2
