date,query,count
2026-04-11,total,6597633
2026-04-11,claude,333213
2026-04-11,copilot,17365
2026-04-11,devin,500
2026-04-11,aider,286
2026-04-11,codex,1
2026-04-11,opencode,75
2026-04-11,cursor_editor,290
2026-04-11,cursor_bg,1421
2026-04-11,jules,2267
2026-04-11,amazonq,0
2026-04-11,amp,156
2026-04-11,windsurf,5
2026-04-11,junie,0
