date,query,count
2025-04-22,total,4159031
2025-04-22,claude,493
2025-04-22,copilot,0
2025-04-22,devin,429
2025-04-22,aider,6
2025-04-22,codex,0
2025-04-22,opencode,0
2025-04-22,cursor_editor,0
2025-04-22,cursor_bg,0
2025-04-22,jules,16
2025-04-22,amazonq,0
