date,query,count
2025-10-06,total,4517996
2025-10-06,claude,29080
2025-10-06,copilot,7480
2025-10-06,devin,109
2025-10-06,aider,364
2025-10-06,codex,0
2025-10-06,opencode,16
2025-10-06,cursor_editor,292
2025-10-06,cursor_bg,0
2025-10-06,jules,1732
2025-10-06,amazonq,1
