date,query,count
2026-09-05,total,5895693
2026-09-05,claude,734668
2026-09-05,copilot,3619
2026-09-05,devin,551
2026-09-05,aider,147
2026-09-05,codex,3
2026-09-05,opencode,591
2026-09-05,cursor_editor,37891
2026-09-05,cursor_bg,14367
2026-09-05,jules,1673
2026-09-05,amazonq,10
2026-09-05,amp,527
2026-09-05,windsurf,2
2026-09-05,junie,12306388
